time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1984-09-12T18:00:41.420Z,27.236,60.752,33,4.9,mb,,,,1.4,us,usp00027av,2014-11-07T00:35:26.448Z,"7 km ENE of Iranshahr, Iran",earthquake,,,,12,reviewed,us,us
1984-01-15T03:47:04.060Z,26.897,63.182,10,4.7,mb,,,,1.1,us,usp000218y,2014-11-07T00:34:23.006Z,"100 km N of Turbat, Pakistan",earthquake,,,,10,reviewed,us,us
1983-06-17T00:29:38.270Z,25.341,62.473,33,4.3,mb,,,,1.3,us,usp0001w56,2014-11-07T00:33:19.558Z,"28 km NNE of Gwadar, Pakistan",earthquake,,,,9,reviewed,us,us
1983-04-19T14:01:13.970Z,27.511,62.398,33,4.2,mb,,,,1.1,us,usp0001ujx,2014-11-07T00:33:00.219Z,"140 km SE of Kh?sh, Iran",earthquake,,,,4,reviewed,us,us
1983-04-18T10:58:51.260Z,27.793,62.054,64,7,mw,,,,1.2,us,usp0001uj8,2022-04-28T00:07:26.078Z,"95 km ESE of Kh?sh, Iran",earthquake,,3.2,,,reviewed,us,nc
1981-06-12T01:11:45.590Z,26.378,60.927,33,4.6,mb,,,,0.8,us,usp0001e3h,2014-11-07T00:29:37.073Z,"22 km NE of Qa?r-e Qand, Iran",earthquake,,,,15,reviewed,us,us
1980-08-29T03:56:38.700Z,26.691,61.341,33,4.5,mb,,,,,us,usp00019kd,2014-11-06T23:24:25.730Z,"76 km NE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1980-08-15T20:48:10.200Z,26.441,60.958,33,4.8,mb,,,,,us,usp00019ds,2022-04-28T01:29:59.042Z,"29 km NE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1980-08-11T17:17:39.800Z,26.364,60.892,33,4.6,mb,,,,,us,usp00019bu,2022-04-28T01:29:43.649Z,Southeastern Iran,earthquake,,,,,reviewed,us,us
1980-02-01T18:04:15.700Z,26.493,61.072,33,5,ms,,,,,us,usp000159m,2022-04-28T01:43:23.901Z,"41 km NE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1980-01-01T02:45:54.000Z,27.261,60.259,33,5.3,mb,,,,,us,usp00014tf,2022-04-28T01:46:00.454Z,"42 km W of Iranshahr, Iran",earthquake,,,,,reviewed,us,us
1979-12-03T09:47:25.500Z,26.375,61.389,33,4.6,mb,,,,,us,usp00014aq,2014-11-06T23:22:07.928Z,"65 km ENE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-10-25T17:37:04.200Z,25.637,62.16,33,4.8,mb,,,,,us,usp00013q5,2022-04-27T14:53:21.044Z,"59 km NNW of Gwadar, Pakistan",earthquake,,,,,reviewed,us,us
1979-08-13T15:40:10.300Z,26.176,61.048,33,4.5,mb,,,,,us,usp00012da,2014-11-06T23:22:04.748Z,"30 km ESE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-05-21T08:06:48.200Z,26.361,60.989,33,4.5,mb,,,,,us,usp00010sg,2014-11-06T23:22:01.406Z,"26 km ENE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-05-14T00:56:28.500Z,26.317,61.236,33,4.4,mb,,,,,us,usp00010ms,2014-11-06T23:22:01.177Z,"48 km E of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-05-13T20:12:54.900Z,26.237,60.85,10,4.5,mb,,,,,us,usp00010mj,2014-11-06T23:22:01.164Z,"9 km E of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-04-06T18:16:23.600Z,26.294,60.953,33,4.4,mb,,,,,us,usp0000zva,2014-11-06T23:21:59.590Z,"20 km ENE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-04-05T04:48:21.600Z,26.42,61.023,33,4.3,mb,,,,,us,usp0000zup,2014-11-06T23:21:59.566Z,"33 km NE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-04-05T04:05:16.300Z,26.563,60.982,33,4.9,ms,,,,,us,usp0000zun,2022-04-27T15:07:57.088Z,"41 km NNE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-03-17T12:36:33.200Z,26.523,60.982,33,4.9,mb,,,,,us,usp0000zeu,2022-04-27T15:12:25.405Z,"38 km NE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-02-26T13:41:24.400Z,26.236,60.723,33,4.4,mb,,,,,us,usp0000z0m,2014-11-06T23:21:57.385Z,"3 km WSW of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-01-31T13:59:14.200Z,26.352,61.256,33,4.6,mb,,,,,us,usp0000ynv,2014-11-06T23:21:56.450Z,"51 km ENE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-01-21T04:32:08.500Z,26.185,61.123,10,4.3,mb,,,,,us,usp0000yhe,2014-11-06T23:21:55.924Z,"37 km E of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-01-19T10:05:51.300Z,26.271,60.988,20,4.7,mb,,,,,us,usp0000ygc,2014-11-06T23:21:55.886Z,"23 km E of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-01-18T01:21:46.600Z,26.44,60.941,33,4.8,ms,,,,,us,usp0000yfu,2022-04-27T15:16:53.496Z,"28 km NE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-01-12T08:15:21.200Z,26.338,61.145,33,4.8,mb,,,,,us,usp0000yd8,2014-11-06T23:21:55.778Z,"40 km ENE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-01-11T03:33:15.800Z,26.371,60.958,33,4.8,mb,,,,,us,usp0000ycp,2022-04-27T15:16:30.096Z,"24 km ENE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-01-10T15:05:48.000Z,26.519,61.013,33,5.9,ms,,,,,us,usp0000ycb,2022-04-27T15:16:24.489Z,"39 km NE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1979-01-10T01:26:09.000Z,26.609,60.925,33,5.8,ms,,,,,us,usp0000yc1,2022-04-27T15:15:58.942Z,"43 km NNE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1978-06-28T16:00:51.900Z,25.195,62.255,33,4.7,mb,,,,,us,usp0000vbs,2014-11-06T23:21:50.112Z,"10 km NW of Gwadar, Pakistan",earthquake,,,,,reviewed,us,us
1978-02-10T20:50:47.200Z,25.303,62.399,33,5.5,ms,,,,,us,usp0000sx0,2022-04-27T15:55:26.947Z,"21 km NNE of Gwadar, Pakistan",earthquake,,,,,reviewed,us,us
1977-07-03T06:38:41.400Z,25.179,60.9,33,4.6,mb,,,,,us,usp0000pk9,2014-11-06T23:21:42.828Z,"28 km ESE of Chabahar, Iran",earthquake,,,,,reviewed,us,us
1976-02-03T14:54:16.700Z,25.4,63.412,33,4.6,mb,,,,,us,usp0000ewq,2022-04-27T17:15:22.263Z,"16 km NNW of Pasni, Pakistan",earthquake,,,,,reviewed,us,us
1975-07-29T13:25:21.800Z,25.198,63.051,33,5.4,mb,,,,,us,usp0000c7k,2014-11-06T23:21:31.512Z,"42 km W of Pasni, Pakistan",earthquake,,,,,reviewed,us,us
1974-12-20T03:28:46.000Z,26.477,61.238,7,5,mb,,,,,us,usp000096c,2022-04-27T17:59:07.294Z,"54 km ENE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1974-11-15T17:37:45.800Z,27.625,62.453,75,4.7,mb,,,,,us,usp00008t8,2014-11-06T23:21:27.428Z,"138 km ESE of Kh?sh, Iran",earthquake,,,,,reviewed,us,us
1973-10-27T09:50:38.200Z,24.631,62.139,33,4.7,mb,,,,,us,usp00003yh,2014-11-06T23:21:21.038Z,"57 km SSW of Gwadar, Pakistan",earthquake,,,,,reviewed,us,us
1973-09-02T07:23:17.100Z,24.897,63.139,25,5.3,mb,,,,,us,usp00003ae,2022-04-27T18:39:33.472Z,"52 km SW of Pasni, Pakistan",earthquake,,,,,reviewed,us,us
1973-06-08T21:49:56.800Z,26.58,61.028,33,4.6,mb,,,,,us,usp000023d,2014-11-06T23:21:13.157Z,"45 km NE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1973-06-08T17:56:59.100Z,26.462,61.115,33,4.6,mb,,,,,us,usp0000236,2014-11-06T23:21:13.144Z,"43 km ENE of Qa?r-e Qand, Iran",earthquake,,,,,reviewed,us,us
1973-04-26T14:30:05.400Z,27.092,60.837,46,5.2,mb,,,,,us,usp00001kb,2022-04-27T18:55:26.917Z,"19 km SE of Iranshahr, Iran",earthquake,,,,,reviewed,us,us
1973-04-02T01:27:09.000Z,27.091,61.557,33,5,mb,,,,,us,usp000016p,2022-04-27T18:53:35.019Z,"87 km E of Iranshahr, Iran",earthquake,,,,,reviewed,us,us
1973-01-13T14:14:41.100Z,25.581,63.895,50,5,mb,,,,,us,usp000004k,2022-04-27T19:03:24.445Z,"55 km NE of Pasni, Pakistan",earthquake,,,,,reviewed,us,us
1972-08-08T19:09:33.550Z,25.08,61.233,25,5.74,mw,,,,,iscgem,iscgem770384,2022-04-26T20:44:51.558Z,"51 km W of Jiwani, Pakistan",earthquake,,3.9,0.3,,reviewed,iscgem,iscgem
1972-08-06T01:12:51.460Z,25.031,61.278,25,5.3,mw,,,,,iscgem,iscgem770300,2022-04-26T20:44:22.589Z,"47 km W of Jiwani, Pakistan",earthquake,,25,0.3,,reviewed,iscgem,iscgem
